#{"t_start": 1627550156.4054692, "env_id": null}
r,l,t
35.023494,3,55464.847612
38.010942,2,55534.697112
35.709004,3,55599.92292
29.108614,3,55658.155172
8.655765,3,55687.969658
34.943454,3,55753.890921
36.27572,3,55841.674201
24.879384,3,55899.803964
38.331785,3,55971.905816
39.72039,3,56036.351214
39.25159,3,56116.177915
6.337783,3,56140.601691
34.946474,3,56210.191933
33.694376,3,56272.570595
46.299865,1,56340.724708
41.016061,2,56412.733404
26.611541,3,56463.755345
33.865566,3,56528.51741
39.567746,3,56599.477611
41.562314,2,56670.107501
46.79594,1,56737.027972
34.377067,3,56804.560992
27.674507,3,56870.774232
24.30324,3,56918.329142
41.852004,2,56989.565046
34.737168,3,57069.728572
47.203266,1,57140.201096
38.571676,2,57240.881391
46.148131,2,57312.522482
15.400737,3,57358.141372
33.833859,3,57427.706601
38.493388,3,57497.715035
35.249403,3,57563.30752
44.792697,1,57634.57821
47.261973,1,57709.589713
42.147578,2,57783.078743
33.345078,3,57849.808401
45.20023,2,57919.048862
40.385239,3,57986.461342
4.152072,3,58010.816999
40.586187,2,58075.605998
43.408205,2,58140.674161
12.71143,3,58173.523744
37.409859,3,58242.24522
44.487179,2,58309.265339
21.599428,3,58353.500674
45.95228,2,58420.069619
42.400834,2,58486.20953
38.071802,2,58549.623581
39.016058,2,58613.344773
13.41505,3,58647.907716
