#{"t_start": 1627392493.40241, "env_id": null}
r,l,t
12.591987,3,44191.42358
62.102676,3,44275.803679
6.321365,3,44291.047196
31.451193,3,44338.175189
26.067132,3,44380.592242
20.264168,3,44416.012467
40.235599,3,44473.756583
104.310646,2,44600.540287
49.810463,3,44667.941114
25.779836,3,44709.068406
28.805251,3,44751.149238
38.86996,3,44809.446063
50.591865,3,44889.951689
20.262603,3,44924.674788
50.20817,3,44998.325543
5.34914,3,45015.592606
1.308741,3,45025.656587
18.450324,3,45056.974158
13.160917,3,45088.746391
55.141264,3,45174.875774
33.424627,3,45229.08807
18.297536,3,45262.683565
51.230003,3,45347.16315
9.40193,3,45366.23734
4.412934,3,45382.880583
51.233761,3,45458.825292
18.732686,3,45487.187098
42.858603,3,45556.773477
27.079767,3,45601.115934
56.058486,3,45685.190274
40.016227,3,45747.661441
4.761945,3,45759.101944
14.592241,3,45788.629868
6.867263,3,45810.330721
38.241341,3,45868.902336
65.593024,3,45970.499798
38.788646,3,46023.989144
41.713994,3,46086.118906
13.321727,3,46110.856833
102.048678,2,46250.676034
100.541704,2,46382.865494
15.106598,3,46415.959379
73.112748,3,46510.194025
13.519522,3,46535.272674
47.450337,3,46612.12487
30.953754,3,46665.573238
75.273574,3,46780.78668
25.169558,3,46819.921893
45.446405,3,46880.988047
2.306764,3,46892.032418
43.85847,3,46965.751744
20.687944,3,47004.507677
3.088407,3,47015.923503
12.676545,3,47039.516088
49.665808,3,47116.495952
48.134018,3,47193.39039
12.110223,3,47219.430418
0.803768,3,47227.19981
62.173569,3,47306.221749
3.946992,3,47321.533602
100.616117,3,47447.059433
29.355866,3,47493.221645
8.970959,3,47514.627409
45.071173,3,47594.670399
28.342612,3,47638.245969
41.834509,3,47702.343881
27.231443,3,47745.930624
13.52592,3,47771.480747
30.903865,3,47816.430431
81.140591,3,47917.052516
19.220364,3,47965.940271
85.447442,3,48078.812734
22.606792,3,48126.655735
32.724971,3,48176.402386
55.137314,3,48264.93484
46.505839,3,48336.164179
13.04718,3,48372.914054
21.072777,3,48407.239801
9.279319,3,48427.589295
62.673701,3,48519.738901
74.211742,3,48614.779062
59.765944,3,48691.777932
35.229362,3,48744.792965
24.776798,3,48788.024019
74.056645,3,48883.785825
22.796334,3,48918.822471
26.060992,3,48958.632111
61.67651,3,49048.613719
57.621577,3,49126.594703
36.21086,3,49179.135012
24.915828,3,49218.875084
38.504515,3,49271.156873
19.122529,3,49308.250825
80.405522,3,49419.580843
31.997073,3,49467.156747
51.808341,3,49533.261558
49.97356,3,49606.087228
5.737111,3,49620.863107
2.960259,3,49631.991918
9.396179,3,49650.945361
58.090531,3,49722.097583
7.515915,3,49744.557276
45.203074,3,49812.079538
30.708938,3,49858.092175
31.704664,3,49906.965351
74.089626,3,50009.051792
27.331993,3,50052.1232
47.739139,3,50124.093138
42.207618,3,50182.556911
29.212842,3,50223.028708
57.277612,3,50305.1753
2.651131,3,50316.141812
11.945731,3,50340.910952
73.692829,3,50451.019058
34.217943,3,50500.188101
60.524046,3,50579.279437
7.612849,3,50598.970494
35.061865,3,50648.17437
53.184295,3,50720.448329
64.606597,3,50823.317775
50.98999,3,50896.411813
23.539177,3,50939.575629
57.447976,3,51025.059844
34.186455,3,51075.972769
52.432719,3,51159.616278
57.851546,3,51239.134871
29.97188,3,51297.40174
11.511469,3,51329.595328
55.781961,3,51408.82647
45.130393,3,51467.314366
25.812002,3,51509.244305
33.870572,3,51560.789305
2.752659,3,51572.021986
26.705666,3,51619.346835
24.713105,3,51656.664824
15.482282,3,51684.333024
25.165478,3,51724.084882
25.745703,3,51769.030543
8.918191,3,51787.111538
11.875061,3,51810.949432
3.074576,3,51822.133707
47.440611,3,51889.696665
98.060609,3,52026.047071
44.741892,3,52092.258694
31.493951,3,52140.574166
70.480073,3,52237.025306
67.337258,3,52323.841706
54.373174,3,52398.372466
34.886976,3,52451.988172
21.275661,3,52486.197284
26.195625,3,52529.400866
76.289966,3,52625.223669
42.090838,3,52685.842167
70.686874,3,52775.510166
25.786226,3,52819.850868
21.385578,3,52854.034402
11.763711,3,52882.862026
20.671239,3,52919.856812
44.301199,3,52988.930934
75.466288,3,53094.64227
33.571198,3,53144.136101
11.369301,3,53169.419179
43.436029,3,53234.489706
68.987984,3,53326.910351
14.197898,3,53353.196734
44.621838,3,53413.089047
32.182297,3,53467.06489
59.030984,3,53546.147112
8.651804,3,53563.783471
52.948972,3,53640.818036
8.995213,3,53660.687938
77.041159,3,53776.731214
0.740554,3,53784.669981
42.177692,3,53845.619071
30.470629,3,53888.764283
16.132853,3,53918.16964
86.711613,3,54032.238134
14.604339,3,54058.159226
42.419786,3,54131.049201
34.36745,3,54192.605182
37.457854,3,54246.864755
94.277906,3,54369.649859
65.204217,3,54464.700481
52.625734,3,54539.638811
5.775915,3,54557.022247
19.894471,3,54596.581948
46.033658,3,54664.216043
29.004489,3,54711.434805
79.427192,3,54835.051428
8.805081,3,54860.889472
60.079011,3,54954.731512
42.68609,3,55021.371376
46.051407,3,55091.704152
52.35357,3,55181.07745
1.03705,3,55188.419356
43.35909,3,55256.947629
67.787711,3,55345.409687
51.923911,3,55425.435578
102.863607,1,55566.868214
5.206592,3,55581.565176
34.546544,3,55632.833173
62.553236,3,55731.208386
29.553077,3,55779.974057
24.096221,3,55818.494223
9.793182,3,55842.452957
19.33226,3,55875.72821
77.56242,3,55977.278242
103.636661,2,56114.425137
37.856678,3,56177.340561
42.060748,3,56241.719417
20.546097,3,56278.845314
80.102065,3,56387.06764
34.957545,3,56445.645059
40.368379,3,56500.298708
42.686185,3,56569.596935
62.594258,3,56654.73569
12.27431,3,56677.017341
14.262385,3,56710.345227
67.095706,3,56793.013096
29.434575,3,56841.019066
18.677474,3,56875.738388
89.729771,3,57001.371468
50.668358,3,57092.780938
65.71777,3,57193.015151
2.011501,3,57202.553021
77.85187,3,57315.064177
43.057567,3,57377.757903
69.466396,3,57488.42962
28.192383,3,57538.136796
15.86555,3,57566.926719
7.241897,3,57584.445326
30.544568,3,57628.56396
14.736304,3,57656.419417
89.284468,3,57780.650604
42.240878,3,57844.395087
36.901112,3,57896.579747
33.081526,3,57948.278616
80.554732,3,58062.552147
37.865515,3,58112.533674
26.808058,3,58162.451915
9.384129,3,58182.013815
4.524792,3,58197.231964
50.890726,3,58269.695808
25.428386,3,58314.579018
5.28747,3,58334.261751
39.867348,3,58399.70923
30.690888,3,58451.078275
16.704628,3,58486.841423
2.844039,3,58501.432014
29.539202,3,58548.621639
63.233666,3,58636.404646
34.860717,3,58692.047611
13.902409,3,58723.244546
41.433002,3,58785.694432
24.935294,3,58825.098993
51.672566,3,58895.257811
35.507793,3,58955.600526
36.46221,3,59012.887401
52.194767,3,59099.630935
67.182384,3,59190.496945
15.27941,3,59219.16665
14.626191,3,59247.376215
34.702212,3,59301.428298
45.613356,3,59369.258876
31.247439,3,59423.893339
17.607756,3,59453.393443
54.503979,3,59527.625931
17.598509,3,59558.648663
23.515271,3,59612.809989
60.713558,3,59716.550262
7.109012,3,59734.08663
3.598159,3,59746.12408
31.811523,3,59795.049534
84.905549,3,59901.133118
100.768755,3,60029.93284
72.586985,3,60126.241184
15.20713,3,60151.097638
19.489973,3,60189.80513
55.112176,3,60267.394433
20.346657,3,60303.166317
98.368211,3,60446.687785
92.013014,3,60571.806196
91.365478,3,60715.732368
52.200777,3,60803.16908
16.749422,3,60829.928443
17.13896,3,60858.463558
40.294701,3,60919.511866
72.975712,3,61034.230172
45.946286,3,61101.249777
76.312572,3,61209.21722
18.065547,3,61246.271253
19.556102,3,61286.010437
50.348822,3,61368.384293
26.034551,3,61410.876183
30.968539,3,61468.15437
72.710934,3,61573.284695
76.556272,3,61672.66209
87.675799,3,61781.368042
25.505102,3,61822.378414
37.271788,3,61878.20235
22.207124,3,61915.522198
33.543411,3,61969.768467
46.616479,3,62034.376235
24.991271,3,62077.027839
1.136666,3,62085.119985
60.001788,3,62169.152882
37.758899,3,62230.66592
22.74256,3,62270.842257
16.813046,3,62298.630893
51.922965,3,62379.184253
14.466312,3,62406.822509
26.883175,3,62449.02612
6.119954,3,62472.912048
2.580152,3,62484.316216
22.24499,3,62523.216845
16.644899,3,62556.909235
38.319492,3,62616.500069
53.507181,3,62684.350656
9.599241,3,62705.709397
0.690292,3,62713.962438
3.594413,3,62728.392084
13.147876,3,62755.41876
13.718224,3,62780.01498
14.569715,3,62808.045856
61.739897,3,62891.990376
16.39026,3,62925.802195
34.912794,3,62979.300934
52.75974,3,63057.096436
17.76532,3,63085.047279
23.306692,3,63122.137157
27.632741,3,63165.637603
63.849446,3,63264.768412
57.658521,3,63349.224255
7.012458,3,63375.256666
11.9927,3,63401.091565
28.59846,3,63448.868765
16.678282,3,63483.706539
43.233503,3,63542.875289
32.678045,3,63591.749957
25.902722,3,63630.98785
43.045292,3,63695.329061
17.937583,3,63723.555415
41.047114,3,63792.998921
44.399156,3,63860.166062
23.116115,3,63903.539536
68.491071,3,64006.791101
30.188808,3,64064.253217
1.484448,3,64081.858524
4.046825,3,64097.930679
44.960577,3,64167.118616
55.769994,3,64252.950419
52.970094,3,64340.464568
5.818099,3,64360.378703
86.033935,3,64478.506826
8.085094,3,64496.875446
50.517345,3,64567.632826
15.38108,3,64598.13401
29.618384,3,64651.31805
59.48777,3,64727.345471
4.887291,3,64741.6042
54.565265,3,64814.724967
37.676295,3,64872.887836
36.897257,3,64920.540257
71.394684,3,65035.301402
11.380361,3,65062.246156
48.867149,3,65138.009588
10.597015,3,65161.629616
33.768194,3,65209.695922
2.970635,3,65224.57576
2.467432,3,65240.346745
70.970474,3,65342.403083
0.84795,3,65351.111704
10.133473,3,65372.538351
7.214079,3,65391.339973
46.883698,3,65463.084946
33.294238,3,65514.835452
68.130276,3,65608.733505
8.549953,3,65626.441493
20.280657,3,65663.441505
39.871603,3,65723.704449
54.95701,3,65798.835151
65.131417,3,65891.640395
8.024827,3,65910.899555
7.384844,3,65928.135067
11.241897,3,65949.786127
10.309153,3,65974.383205
15.599445,3,66003.851002
37.612751,3,66058.027416
32.562685,3,66106.037276
32.082537,3,66156.173003
72.835168,3,66259.059631
11.880451,3,66284.783808
81.076701,3,66400.572557
3.894257,3,66415.846318
28.75353,3,66456.513924
18.37423,3,66489.197853
11.971796,3,66520.226771
4.616378,3,66533.194922
90.904563,3,66642.389341
1.329224,3,66655.877135
23.153532,3,66697.030793
22.826764,3,66731.806669
9.529389,3,66756.209771
61.962866,3,66843.753106
0.291827,3,66855.444359
66.560626,3,66962.639549
5.945699,3,66981.320709
53.115673,3,67060.467604
28.888054,3,67108.120656
43.682886,3,67177.11237
24.663865,3,67218.847658
81.28839,3,67342.125124
66.261996,3,67440.34798
2.988341,3,67456.950328
83.449989,3,67573.197693
11.304227,3,67603.598319
0.666867,3,67611.61852
12.754739,3,67634.436778
56.361332,3,67711.82621
76.119559,3,67822.889795
43.817473,3,67880.30114
38.701787,3,67936.812433
4.945954,3,67954.370265
37.931538,3,68021.208789
27.448948,3,68070.948586
2.511518,3,68082.350268
3.512113,3,68096.597311
55.675343,3,68172.371294
29.648767,3,68219.595474
30.146803,3,68274.167429
76.804608,3,68384.398335
26.160873,3,68426.27323
20.286073,3,68462.608294
12.490602,3,68486.227177
29.944746,3,68537.856995
49.142377,3,68612.984941
47.278309,3,68688.483942
0.878071,3,68696.313828
19.668442,3,68730.663123
33.214138,3,68783.734221
38.065287,3,68835.157139
2.611967,3,68846.318357
55.973255,3,68932.707455
90.272811,3,69058.45832
2.856636,3,69071.2286
12.206559,3,69095.570907
34.770248,3,69154.159582
59.753082,3,69241.216053
22.121825,3,69277.470992
84.494617,3,69425.336297
19.450254,3,69456.21652
7.351698,3,69477.20525
0.014304,3,69484.274533
54.861891,3,69567.394677
4.701329,3,69591.812602
12.201347,3,69614.759946
63.1209,3,69696.474511
65.011739,3,69781.355277
67.363004,3,69882.497428
57.557936,3,69961.941068
37.867374,3,70025.081033
15.093938,3,70056.61122
2.047831,3,70068.188413
55.805327,3,70159.446994
40.3286,3,70219.635997
20.022031,3,70255.076455
31.671854,3,70305.217867
24.714135,3,70349.231481
1.716754,3,70364.892449
6.187263,3,70387.767654
11.048771,3,70411.886495
52.515934,3,70487.67929
50.459521,3,70559.695077
8.438491,3,70581.215624
2.8477,3,70598.56321
52.832726,3,70670.565055
16.355185,3,70701.553464
24.145185,3,70740.68235
10.279322,3,70762.498641
40.376852,3,70818.266847
50.311371,3,70889.945405
11.150375,3,70908.720224
2.536295,3,70920.007951
13.050377,3,70942.195728
41.075774,3,70996.850182
27.94212,3,71048.93084
2.974159,3,71061.214261
32.921674,3,71118.423649
8.402936,3,71133.240853
41.909065,3,71192.645141
50.227366,3,71268.651308
8.870311,3,71291.679228
47.563183,3,71364.248499
0.029546,3,71370.729922
25.314477,3,71411.183278
