#{"t_start": 1627473514.7806098, "env_id": null}
r,l,t
43.011715,3,58867.853734
47.752309,1,58933.18482
35.227024,3,58994.95297
48.078154,1,59058.649228
42.254636,2,59123.49302
47.84983,2,59187.206579
31.617015,3,59245.514996
19.770163,3,59285.669897
2.802626,3,59312.76333
45.793281,1,59380.96016
46.686423,1,59449.545564
16.798867,3,59488.575151
41.325031,3,59555.655882
47.108175,1,59620.128583
19.030663,3,59665.297206
43.504107,2,59733.491954
38.482255,3,59805.68917
45.529888,2,59874.96324
48.884455,1,59942.304721
46.876003,1,60007.802809
40.975707,3,60074.976665
47.025003,1,60142.394903
43.67003,2,60210.774721
43.914732,2,60276.520812
34.263526,3,60333.473024
21.258624,3,60381.386192
43.31014,3,60446.504562
47.150196,2,60515.11975
16.51105,3,60554.452833
38.528584,3,60621.685815
45.520888,2,60687.121045
50.063579,1,60755.866514
45.826856,1,60824.519574
41.439654,3,60891.177661
31.430508,3,60947.805243
47.276013,1,61016.369056
10.581304,3,61050.041794
48.609817,1,61113.858801
25.584781,3,61157.955515
18.11454,3,61196.734586
44.940794,1,61264.935602
42.87624,2,61331.386929
1.569102,3,61347.155998
40.227524,3,61411.858015
41.167971,3,61479.977955
43.440613,2,61546.815845
3.732612,3,61571.656849
33.736386,3,61633.914714
11.747534,3,61662.470858
48.0967,2,61730.541291
48.428953,1,61796.578401
43.804673,3,61865.154404
43.969357,2,61934.461216
46.639449,2,62000.138699
37.018284,3,62071.239943
46.579164,2,62135.378041
30.528453,3,62191.019406
44.411054,2,62261.726935
34.094832,3,62324.667065
42.925778,3,62397.379432
42.132798,1,62462.853071
42.369034,3,62529.761377
44.149788,2,62597.140118
41.174626,3,62664.690631
41.530937,3,62728.433751
39.064279,3,62795.411334
25.891187,3,62847.607665
28.472474,3,62895.192212
42.676065,2,62963.553543
32.967471,3,63019.012034
40.132705,2,63086.25351
23.913204,3,63131.701702
43.004037,3,63200.084071
13.660445,3,63234.051965
38.146319,3,63300.530513
2.168237,3,63322.151757
45.465014,2,63388.617162
36.169745,3,63453.184785
