#{"t_start": 1627555575.9669209, "env_id": null}
r,l,t
0.196369,3,38632.370007
30.40073,3,38697.115312
0.229344,3,38707.965142
38.402849,3,38794.116712
10.849506,3,38829.680079
32.792962,3,38902.111689
42.069407,2,38970.437306
11.263539,3,39006.612106
2.385732,3,39050.001404
0.699591,3,39065.852447
0.127102,3,39076.968308
42.509313,3,39161.00511
27.921118,3,39218.669401
21.564521,3,39273.708293
2.224535,3,39292.397002
0.102993,3,39303.158015
0.171931,3,39313.508803
10.581655,3,39342.795234
23.722775,3,39405.850596
31.111153,3,39471.471562
0.506549,3,39493.37413
8.984234,3,39527.873283
0.73279,3,39543.680838
37.144135,3,39607.513544
43.069251,2,39680.124829
41.598399,3,39750.297231
19.646766,3,39807.447244
38.393242,3,39878.106851
0.194478,3,39890.05205
39.654021,3,39954.112926
0.093202,3,39965.341668
35.310415,3,40043.945032
19.616211,3,40088.49526
6.004877,3,40116.243442
39.043337,2,40183.618955
0.042359,3,40194.632913
0.326288,3,40207.192114
0.17886,3,40217.890441
5.745786,3,40247.341534
0.24872,3,40259.531389
7.52603,3,40285.13417
3.907103,3,40315.727792
36.500293,3,40382.405788
0.127564,3,40393.501567
11.119721,3,40428.971878
25.53081,3,40479.741424
14.174798,3,40529.322175
0.759315,3,40544.908163
18.845605,3,40592.870708
24.610838,3,40640.176944
0.201464,3,40651.577523
24.614346,3,40704.613652
36.139257,3,40774.655637
6.861091,3,40797.910801
25.797169,3,40854.553097
14.591097,3,40890.297167
25.591638,3,40944.581672
0.674884,3,40965.187888
35.005125,3,41030.145093
29.800554,3,41103.004801
28.66196,3,41171.126955
0.221631,3,41183.515834
0.512242,3,41198.598517
15.401518,3,41256.393153
10.38153,3,41297.224256
22.032989,3,41355.155061
40.220134,3,41428.600814
13.679758,3,41470.594849
0.097049,3,41481.300878
0.394041,3,41492.397722
4.028764,3,41521.208893
1.044815,3,41537.476046
0.568116,3,41550.948897
20.951131,3,41598.526999
15.05074,3,41645.54431
0.249585,3,41658.541776
18.800598,3,41710.359503
18.747216,3,41760.324022
9.113635,3,41791.210096
44.712665,3,41882.683178
0.223747,3,41896.019681
15.055105,3,41937.565878
12.254459,3,41971.451615
22.886461,3,42023.043168
38.641772,3,42091.767122
7.413048,3,42117.730114
16.86562,3,42159.068157
35.151883,3,42231.168818
17.674089,3,42277.012919
7.831586,3,42303.985044
0.099449,3,42314.720288
0.17389,3,42325.656904
0.116278,3,42335.807708
7.927364,3,42364.039524
6.586418,3,42388.170698
10.870689,3,42437.106555
39.106635,2,42503.591816
31.823592,3,42561.089826
22.762055,3,42609.674189
21.000431,3,42667.247454
44.286566,2,42741.100779
0.754958,3,42770.780505
2.22051,3,42798.188174
0.211373,3,42809.436792
28.511639,3,42864.335524
35.625166,3,42929.414621
0.115432,3,42940.879005
35.857979,3,43008.048551
7.909276,3,43050.064933
6.688221,3,43075.169813
8.399072,3,43104.194814
33.838021,3,43169.280844
41.132442,2,43248.2298
0.145077,3,43260.22857
13.393252,3,43295.391888
5.619976,3,43318.012053
7.318565,3,43346.423087
8.323145,3,43376.862686
12.37377,3,43442.246014
5.043386,3,43480.523918
5.891433,3,43529.35851
0.066133,3,43539.474002
7.583728,3,43574.994303
0.478067,3,43588.31111
14.488129,3,43626.578752
5.170517,3,43649.901652
6.656075,3,43680.484237
3.569244,3,43698.41708
3.599484,3,43717.01315
0.110625,3,43738.543136
0.257319,3,43750.645645
10.799952,3,43785.887386
